question,answer
"My wife has done 6 dowry prohibition act.  It recorded my wife's statement in section 200 and statement of my wife and father in law in section 202 and statement of my wife, mother in law and aunt of my wife in section 244.  But for some reason, he could not be cross-examined in Section 244, whose application was given in the court.  But the application was rejected in the court and said that you will get the opportunity of cross-examination in section 246.  But in section 246, only my wife's statements were recorded and she refused to produce other witnesses.  What we should do is call all the people or go to section 313.( Nawan Shehar, Punjab )","Hai,Yes you can proceed with section 313 of Cr.PC, as the presence of the accuser, is not necessary in the present case. Please rate us if you find this helpful."
"Hello Legal Eagles,

I am 46 year old. My wife is schizophrenic, from before marriage. I have been taking care of her, to the point that i lost my job and exhausted my savings. She even beats me up. Her relatives do not want to look after her owing to her aggressive and violent nature. They insist there is nothing wrong with her, although she has this mental problem.
From the legal point of view, what precautions should i take to protect myself from legal trouble, if she does self harm or harms some random person?( Pune, Maharashtra )","Hi,As she has attacked you in the past, you can file a complaint with the police for assault and battery under Sections 350, 351, and 352 IPC. You can also file for divorce on the grounds of her being of unsound mind. A psychiatrist will have to examine her to diagnose her illness, if any.If you found this helpful, please rate us."
"My wife was taken Money before she filled get separated and then she filled a Divorce case against me,how can I get my all Money and ornament legally before final Divorce( Pune, Maharashtra )","Hi,She can claim a fair share of your assets, this can be determined over the course of your settlement negotiation. You can claim the property for yourself if you prove in Court that she has already received more than an adequate settlement.If you found this helpful, please rate us."
"My aunt is. In Australia, she used to. Be helpful and talk nicely to me. I told her a mistake that I. Did 6 years back. I. Gave my then school crush my grandma's jewel with my grandma's permission,that guy took the jewel and cheated us.. Now since I wanted to be more transparent, I told my aunt. She is become a bad person. I am happily comitted to my boyfriend. But she is trying to run my life and has caused a havoc in his family by telling bad stuff about be. Though it had not affected us a a couple.. My aunt is going to any extent just to spoil my name and life. What should I do. She is planning to stop my relationship and break my love. I feel she is ruling and running my life. I am 22 now.( Tiruchirappalli, Tamil Nadu )","Hi,You can file a defamation suit against her under Sections 499 and 500 IPC when she returns to India. As she is another country, you can simply block her number and social media and go about your life.If you found this helpful, please rate us."
"Our cousin uncles son abusing and harnessed to my mother. And Captured our small portion of land, my mother also widow.
our father expired and i am leaving in Delhi and my mother leaving in village.( Saharanpur, Uttar Pradesh )",File complaint against him.Send legal notice to him for return the possession of property and file suit.
"can any indian man Marry a Pakistani women ? is this easy to get her indian nationality?( Mumbai, Maharashtra )","Hi,Yes. She can get citizenship status from India after marrying you.If you found this helpful, please rate us."
"We are 4 brothers and one sister, all are living seperatly. My 2nd brother filed a partition case on all of us claiming he did not get anything from our parents, since the properties we got from our parents are self aquired property and the wills are registered legally. Whatever property given to my 2nd brother was not through will, It was directly purchased from others by my parents by thier own cash, and made it to my 2nd brother's name, so there is no proof that he got his share from my parents. We also can not prove that, since the purchase was done by cash. So now he took this advantage and filed a partition case on rest of us claiming that he did not get anything from my parents. Since all the properties which we got from our parents are self aquired properties, should I worry about anything? Can I start construction in my property? If I start construction, is there by any chance that my 2nd brother bring stay order on my property? Please help.( Bangalore, Karnataka )","He may get a stay order.But the problem in your case is that you have to filed your reply in the said partition suit along with counter claim stating that, you would like to bring to the knowledge of the court that the property which has been purchase in the name of your brother by family funds or through your parents which also amounts to family property and the said property need to be also partition."
"Hi,
I'm married since 3 years and we got a baby boy aging 2 years right now. We both are working in software company. 
I'm facing some issues with my wife. She is keep on blockmailing(attempting suicide with poison and hanging with rope)  for small small reasons. We have discussed in front of our relatives. And it went little violent because of her aggressive behaviour towards my mother. Now her brother and cousins are threatening me. And we will discuss again after some days with all the persons from both side.
Please suggest what can be done here in order to make peace.( Nalgonda, Telangana )","Hi,Your wife will need professional help if she threatens suicide over trivial issues. Yo can try couples counselling to make your marriage work. If it does not, and you both are unhappy, you can opt for a mutual consent divorce.Her brother and cousins can be booked by the police for criminal intimidation under Sections 503 and 506 IPC.If you found this helpful, please rate us."
"We are a family of four. Around 2008 my mother started having mental illness. My father was posted in different city. The situation did not get any
better and after some 3-4 years we came to know that my father had remarried without our knowledge. Around 2012 they had a daughter, the other woman was aware of us. 
We were children at that time and our mother was ill, we were helpless. In these years, he rarely used to visit us. My mother has not yet 
fully recovered. 
Now my father has retired and we wish to know what course of action we should take so that the situation is remediated and my mother gets secured financially and that woman
doesn't interfere in our lives ever.( Nagpur, Maharashtra )","Hi,The second marriage would be invalid as your father was already legally married at the time it happened.You mother can file for divorce on the grounds of adultery, she can also expect a settlement amount from our father. This amount will be determined on the basis of his earning capacity and available assets. Until the final amount is determined, you can claim interim maintenance from him under S.125 CrPC.Your siblings and you can claim a share of any property your father possesses.If you found this helpful, please rate us."
"My mother mother & father expired. My younger sister is nominee everywhere in mother's FD & Insurance . I have Court Legal Heirship made after fathers death in which Mother, Me & My Younger Sister are legal heirs. Now after mother's death if I want recover part of my rights (money /fix asset ) from younger sister, old legal heirship certificate is ok to case the file &  to recover it. Please help me by legal guidance.( Pune, Maharashtra )",Nominee has only to receive property/money but nominee is bound to distribute the received property/money among other legal heir. You can claim your share by filing suit for recovery.
"We got married in Jan 2019 and my wife is goverment servant in district court (Peshkar). She is living in Saharanpur with her mom and her mom is already divorced. My family was agreed as she was lonely child. We live in Delhi and I am working in a MNC and I visit Saharanpur twise in a Month but doesn't want to come here in Delhi. Even she visits her hometown Allahabad during festival, she avoids celebrate any festival with me and my family. 

Now she is pregnent and she left Saharanpur after taking medical leaves without informing me and my family, I am worried about the relationship and future because many times she told me about her position in court. She has some position issues as she is working in family court.

She has already said that she doesn't wants to live with my family in Delhi, we agreed as she is already posted in Saharanpur but she doesn't wants to live with me as well, she want me stay with her and her mother in Saharanpur.

Whenever she comes here she finds the way to have some silly arguments with my family members but they avoided alot. Now I am in a position to take some strict steps for us and our future.

I am the only who earns for my family, I do have so many loans and so many things to do in monetary term that's why I married with a girl who is working. We didn't take anything after married (dowry) we were in support of dowry too. 

I am worried if she go file some cases against me and my family stating some dowry demands and torture things, that's we are silent nowadays. But we do care about her but her family doesn't wants her stay with me as well. She doesn't talk to me and her family doesn't care about it too. 

Please help me and suggest me the way to get this resolved.( East Delhi, Delhi )","Hi,You can file a petition for restitution of conjugal rights.If this visit is unsuccessful, then you can try visiting a marriage counsellor to work past her differences. If this doesn't work either, then you can try and opt for a mutual consent divorce. So long as you are innocent, you can have false claims quashed. If she does file a case against you, file for anticipatory bail under S.439 CrPC.If you found this helpful, please rate us."
"Sir,
I married last year. My wife got pregnant, for 2.5 months when she left to her house. She quarelled with me and abort the baby when it was more than 3 months old. Can any law exist in india to question this in court. can I post a complaint in court.( Kottayam, Kerala )","Hi,No, you cannot file a case against her for the decision she made, about her body. You can seek couples counselling to resolve your differences.If you found this helpful, please rate us."
"Iam housewife and I have a kid. My husband don't give me a single penny, what I'm supposed to do? What should I do to fight against this injustice. Is it considered as a domestic violence . Please help me and show me the right path.( Ghaziabad, Uttar Pradesh )","Hi,Yes, this is domestic abuse.You can file for interim maintenance under S.125 CrPC, the Court will then order him to pay a portion of his income for you to support yourself.If you found this helpful, please rate us."
"I got married 2 years ago. And who has been a child since marriage. My in-laws keep taking me to my in-laws without informing me over and over again without any reason. And it started happening every month. Lastly, on 30.01.2021, he got into a fight and took my wife away. My child who is a son cannot live without me. My father-in-law has died. Neither my mother-in-law nor my wife has any source of income. I met his every need here. So now the big question is how she raises my child.I have no problem if my wife wants to come back. And if you don't want to come, give advice on what can be done.( Bhavnagar, Gujarat )","Hi,You can set up a custody plan to ensure that your are also getting a say in the way your son is raised by your wife. You have a right to support him until he has attained the age of majority. As such, you can pay your wife monthly maintenance to meet her living expenses.If you wish to resume staying together, you can opt for couples counselling.If you found this helpful, please rate us."
"My father somehow created UPI/internet banking of my grandfather account and took all money from his(grandfather) account approx 3lac Indian rupees. I have full record of his transaction . He is also alcoholic . Please advise or help me what legal action I can do . I am living in India( Ujjain, Madhya Pradesh )","Hi,You can file a complaint against him for fraud and cheating under Sections 415 and 420 IPC. The police will apprehend him and the Court will order that he repay the amount he misappropriatedIf you found this helpful, please rate us."
"I have been running my house financially since 2014 after my mother retired. My mother forced me to take multiple loans and credit card debt to help my sister secure an education and jobs. Now, i am so broke that i am unable to pay for my next meal and my family refuse to help by returning what they owe me( Pune, Maharashtra )","Hi,You can recover your losses by filing a civil suit for money recovery against them.If you found this helpful, please rate us."
"Hello
I would like to know that, can my father & two sister will sale some part of agri. land (ancestral property after partition) without our (brothers) consent. When they sold this land my father was alive. Now he is no more. Please tell me either this transaction is legal or illegal. If illegal then how I will get my share of the same.( Solapur, Maharashtra )",You can file partition suit for claim your part
"my grandfather was 3 brother
say A - elder brother, B- My grandfather, C- younger brother
brother ""C"" is missing from 50 years and there is no update on him
brother A has 4 children's (son) , brother B has 2 children's (son) - my father and my younger uncle , if we distribute the land of ""C"" , then how it will distribute ?

Question-1:
1 - in 2 parts (A and B) -  Both are not alive 
Or
2- in six parts (4 children's+ 2 children's) -  out of  6, 3 are alive

Question-2:
Or, if these 6 brother doesn't alive after few year then and they are having 11 children's total in next generation, then would this land divide in 11 parts?

Question-3: 
if we don't distribute this land among shelf, could gram panchayat acquire this land, government will acquire this land, government have rights to acquire this type of property? 
if yes, then when already almost 50 year passed( Aligarh, Uttar Pradesh )","Hi,1. The property will be divided into six parts. The deceased sons' children will be entitled to claim their father's shares.2. Yes, as this would be the number of living legal heirs.3. No, the Government cannot acquire your land.If you found this helpful, please rate us."
"Hello
My late grand parents had 5 sons & 1 daughter. I am son of elder son of my grand parents. We have 3 brothers & 2 sisters. All of us are married. Me & my elder brother are residing in Pune & my younger brother is residing in Solapur (in ancestral property). Sister are residing with their husband. My parents also no more. Now my uncles are not ready to distribute our part in ancestral property. First of all I would like to know that, I have any right in the same, and if yes, then suggest me how can I get it & what is the procedure to get it by legal way.( Pune, Maharashtra )","Hi,If the property is ancestral property, then you may file a suit for partition of property.If you find this answer helpful, please rate us."
"What is the process for adopting a girl child from the same family ? How long does the procedure take place? How much it will cost for the lawyer if we hire one( Pune, Maharashtra )",Aadpotion deed must be prepared and then if parents are alive then obtain consent from parents Advocate fees for this case Rs10000-
"My uncle and aunts(father's brother n sisters) are refusing to give money back to us that they had taken from my father. They had taken money telling tat they will return . Now my father is expired. They refused to give money back even when he was alive. This happened 20 years back. I was minor then. Now  since am major ,can I get money back. They had taken money for education,marriage and other purposes . I have proof like bank statements, bank agreement etc for this.
They had troubled us in other ways after my father's death too.

My grandfather had made will in favour of my uncle and aunts regarding his property.he died. Since my grandfather also took money from my father.can I recover money given by fighting against will. Can I file police complaint to recover money. As This is also fraudulent case( Bangalore, Karnataka )",What fraud they have committed that you have not mentioned.  However you can always challenge the will if you have reason to do it. Regards recovery of amount involved you can do it subject.to the law of lmitations which you would have to consult with good lawyer.
"my grandfather was 3 brother 
say A - elder brother, B- My grandfather, C- younger brother
 brother ""C"" is missing from 50 years and there is no update on him
brother A has 4 children's (son) , brother B has 2 children's (son) -  my father and my younger uncle , if we distribute the land of ""C"" , then how it will distribute ?
1- in six parts (4 children's+ 2 children's)
0r 
2 - in 2 parts (A and B)( Mahamaya Nagar, Uttar Pradesh )","Hi,If A&B are alive and in possession of the property, it should be divided among the two of them.The six grandchildren can only make a claim for their shares once they become the legal heirs.If you found this helpful, please rate us."
"My neighbour is placed big shoe stand opposite to my flat entrance, even in other direction their is a lot of place . I requested him to place the shoe stand at another place where lot of space is available  but he is ignoring it . Due to this bad smell is coming near to my entrance  and even inside flat due to which our family health can spoil.
Please help me by guiding what steps I have to take?( Hyderabad, Telangana )","Hi,Initially, you may warn your neighbor.If no action is take, you may complaint against him in the nearest police station.If you find this answer helpful, please rate us."
"Can compromise decree done b/w father and his brother for inherited property challenged by his children?( Tumkur, Karnataka )","Hi,The Trial Court has held that once a Decree is made in terms of a compromise, it cannot be challenged except on the ground of fraud and coercion.However, more information is required, so that we can help you out.If you find this answer helpful, please rate us."
"Hi Sir/Madam, I am separated from my wife since 2.9 years and we got married as per Hindu tradition in bangalore. My wife wants to stay in USA and she dumped me. She is ready to give mutual divorce through video conferencing but not ready to come to India. Is it possible for me to get my divorce done using video conferencing. If so, please let me know and how long it will take ?( Bangalore, Karnataka )",First you have to file Petition.You have to obtain your wife's signature through the embassy.On second motion pray for video conference.
"Second cousin marriage is possible in Punjab through special marriage act( Amritsar, Punjab )","Hi,You can marry second cousin or third cousin from your mom's side, as Marriage between cross cousin is lawful. Nonetheless, more specifications would be needed.If you find this answer helpful, please rate us."
"Im in love with a guy and mother is against that as She doesn't like his family. My father is supportive and he fixed my wedding with him next week in church . We kept it secret from my mother till yesterday . Yesterday we spoke to her regarding marriage and she started giving suicide threats to me .she will do suicide if I marry him ... She is taking treatment from psychiatrist for schizophrenia . I'm really afraid she might do something ... What can I do now ?
Legally shall I file a police compliant against her suicide threats ? Will it help ?( Thiruvananthapuram, Kerala )","No,Do not involve the police as this might cause her more stress. You will have to contact her psychiatrist to determine the best course of action.If you found this helpful, please rate us."
"Hi,

Our joint family, which includes My father and his brother's families. They both were earned properties and registered in their names.
In 2014, they decided to separate and divided their self-acquired properties like how they wish by executing the partition deed.  I [Son] purchased property on 2013 [before family divided 2014] with my own earnings and not mentioned in the partition deed. I am working in different state with my wife and children. My question is: My uncle [father's brother] or his childrens have any right to ask share in my self-acquired property.?( Chittoor, Andhra Pradesh )","Hi,No, they cannot claim an share of your self-acquired property. You can do with it as you wish.If you found this helpful, please rate us."
"Can women challenge registered partition deed which have been made on the base of oral family settlement deed between her uncles and her brothers 10 years ago.( Bangalore, Karnataka )",You can claim the partition deed if not registered.
"I need the sole custody of my child as my husband is harassing me every day and threatening me of taking my child away from me. He is a muslim( Hyderabad, Andhra Pradesh )","Hi,You can file a petition for the custody of your child depending upon his/her's age however, the various factors are to be considered for filing custody.If you find this answer helpful, please rate us."
"Dear sir/madam,

My name is Amitkumar (35), i have 2 sisters( 1 younger and 1 elder, both married). I am married having 1 son (5 year). After marriage i had some difference with my parents (father :73 and mother : 65 ) . After that they have thrown me and my wife out of their house(Mumbai). The house is in the name of my mother and is bought by my fathers money. My parents have another flat in Mumbai, which is occupied by my uncle (case is under jurisdiction).  After they have thrown me out of their house, they have rented that flat to my younger sister. Currently parents are getting 8000 rs/month as rent from that flat. And parents are leaving in home town. I have been living in rented flat since last 6 years. In May 2020 i went to my hometown place due to pandemic. I am working from home. And i have been taking care of all needs of parents since then (electricity bill, gas payment and kirana etc). After i went to my home town, my mother had paralysis attack and i have paid most of the expenses. 
Now again my father and i had some differences. and now my parents went to my younger sisters place(Mumbai). and they have filed case against me under senior citizen maintenance act 2007 and they want to throw me out of hometown home also. and they want maintenance money from me. 
My parents properites :
1. Flat in Mumbai : In the name of my mother : currently rented at 8000 rs/month
2. Flat in Mumbai : Currently in the name of my uncle : case is under juridiction
3. Around 3 acre aggriculture land (ancestral) : currently used by my parents

I have hometown home in the name of my name but plot is in the name of my father and uncle

Please advice, my parents are threatening me under this act.( Mumbai, Maharashtra )","Hi,Initially, you may proceed for mediation and solve the matter.If a case is filed against you, you may put forth all the evidences with you in front of the court.If you find this answer helpful, please rate us."
"1. Should both parents of a boy be alive to allow their child to be reared as a foster son by some other couple?
2. If so what type of approval should be taken and from whom (i.e Govt)( Bangalore, Karnataka )","Hi,1. No, this is not a necessity.2. You can enter into an informal agreement with the biological parents. If you wish to go the legal route, the Central Adoption Resource Authority(CARA) is the regulatory body, you will have to get yourself registered with them after providing necessary proof of your capability to adopt, this will include proof of income etc. The registered agency under CARA will then guide you through the process after verifying the birth parents' consent.If you found this helpful, please rate us."
"Can a hindu ageold widow adopt a muslim man legally ? And if yes does he hold a right in property of ancestral property ?( Mumbai, Maharashtra )","Hi,No, adoption only covers minors.She cannot transfer ancestral property to someone who is not a legal heir.If you found this helpful, please rate us."
"I want to debar/throw out my ill mannered, very abusive and disrespecting 27 year old unmarried son from my life and property. What are my own and his legal rights( West Delhi, Delhi )","Hi,You can dispossess and disown him by public notice so that you would not be held responsible for his any activities. A parent can financially and emotionally cut off his own children with legal impunity.If you find this answer helpful, please rate us."
"we are 3 children and father and mother in our family.on  2008 my parents written a will for giving 7 cent land and 1000sqft house to my second elder brother on agreement second brother has to give  2lakhs rupees to my 1st brother .but after 2years father died and second brother is not looking after my 72 year old mother.now she is with me.i am the youngest in the family.,but no share was given to me so far and my mother is no house to live.this will and partition are taken place without my consent or knowledge.what legal protection will get my my mother for retaining the house|?( Thiruvananthapuram, Kerala )","Dear Sir,Your mother may file application before Senior Citizens Act and get monthly maintenance from your brother who has taken property.Rate me Five Star*"
"Years ago a man started his business and soon after the elder soon joined him. A few years later the elder son started his own business and the father shut down his old business to join the son. They did well together. The younger son was a little extra smart and borrowed some money from his elder brother to start a new business. But he didnât do well and landed up with major losses. He had also borrowed money from other outsider which was unknown to the family until the day came that he had to return it back. The family was shocked and devastated with a huge loss. The elder brother tried his best to return the money to people and he did to each and everyone. This took him 20 years. Meanwhile the younger son was given his share from the property existing then and separated. Post that he didnât have any income source and was helped by his parents every now and then. His kids school fees, wifeâs bike, his bike, his car, kids new bike, are to name some... The younger son still continued to borrow money from more people outside for unknown reasons and still has some debts in his name. His parents helped him through this too every now and then as he would cry for money to return to people. A few years later the mother died and left all the jewellery, money, property in the younger son and daughters name. The elder son was NOT even given a token of love.
Now the father is old and continues to live with the elder son. The house they live in is on both their names (elder son and father). Plus there is a small shop on the fathers name that has now been sold. The money is with the father. 
He wants to give that to the younger son and divide his house share to his daughter and younger son. Is that fair??
The daughters pockets have also always been filled by the mother under the table plus over the table. The daughter has taken twice her share during the separation and post that too.
The younger son has done nothing for the parents till date. NOTHING. Never even paid for one of their medicine. Let alone operations, care, health checkups, basic necessities, post death responsibilities. 
But he stands tall still to acquire the money of the sold property and the house share. 
What should the elder son do in such a case.? 
As he is fed up with everything that is happening.( Pune, Maharashtra )","Hi,A suit for partition can be filed to claim a share of any assets that are ancestral. For self-acquired property, your mother and father can do what they wish and give the property to anyone they wish to grant it to.If you found this helpful, please rate us."
"I filed RCR case against my wife. Her father taken her forcefully from matrimonial home. So, i filed this case. During the proceedings of the case whether my wife presence is must atleast one time or she can skip ? I have doubt that they may hide her.( Guntur, Andhra Pradesh )","Hi,She can absent herself from the Court proceedings if she provides sufficient reasons for the same, but will be compelled to meet you if you have filed an RCR petition.If you found this helpful, please rate us."
"can i marry my mother's elder sister daughter we are deeply in love past 10 years we can't live separately and I'm a hindu and I know this marriage is void but is their any special marriage Act will apply for this kind of relationship but one thing I want to say is we can't live separately we may die if we won't live together.( Karimnagar, Telangana )","Hi,You can't legally marry your first cousin, since Hindu Marriage Act doesn't allow the same.If you find this helpful, please rate us."
"My husband Ex blackmailing my husband to give me money? they are not together ever... she cheated my husband staying with her ex. she told to go away from her.. now she is keeping some photos and blackmailing my husband.( Bangalore, Karnataka )","Hi,You can approach the police station, if she is blackmailing your husband.If you find this answer helpful, please rate us."
"After filing restitution of conjugal rights wife has not attended the court inspite of receiving court notice...after 8 date also case is not getting exparte need solution for this( Bangalore, Karnataka )","Hi,You can file an application in the court to pass the ex-parte decree.If you find this answer helpful, please rate us."
"Myself and my brother stay together at one place. Our parents are no more with us and by brother is completely non cooperative. He is a violent and a drunkard person. He does not have any family and is divorced due to his bad nature and behaviour. He does not have any job for the last 5 years and is jobless. He is completely dependent on me for all his basic necessities. Due to his fighting and disruptive nature me and my family no longer want to stay with him. We have talked to him many times to get separated amicably and agree to provide his share on the property but he has always rejected this proposal. He forcibly wants to stay with us and we are fed up of his behaviour. Please advice what can be done in this case as we canât tolerate such a person in our house anymore and he canât force us to stay together. Kindly provide a solution to this problem.( South West Delhi, Delhi )","Hi,You can send him the legal notice for this, however, for the share you can file a partition suit.If you find this answer helpful, please rate us."
"What is the procedure to obtain succession certificate, what are the formalities and how much time it will take( Kangra, Himachal Pradesh )","Hi,To obtain succession certificate, a petition to the District Judge within whose jurisdiction the deceased person ordinarily resided at the time of his or her death.If you find this answer helpful, please rate us."
"à¤¯à¤¦à¤¿ à¤à¤¿à¤¸à¥ à¤¸à¥à¤¨à¥à¤à¤° govt à¤µà¥à¤¯à¤à¥à¤¤à¤¿ à¤à¤¾ à¤¤à¤²à¤¾à¤ à¤à¤¾ à¤à¥à¤¸ à¤à¥à¤°à¥à¤ à¤®à¥à¤ à¤à¤² à¤°à¤¹à¤¾ à¤¹à¥ à¤à¤° à¤à¤¸à¤à¥ à¤ªà¤¤à¥à¤¨à¤¿ à¤à¥ à¤à¥à¤à¤° à¤­à¤¤à¥à¤¤à¤¾ à¤®à¤¿à¤²à¤¤à¤¾ à¤¹à¥ à¤¤à¥ à¤à¥à¤¯à¤¾ à¤ªà¤¤à¤¿ à¤à¥ à¤®à¥à¤¤ à¤à¥ à¤¬à¤¾à¤¦ à¤ªà¥à¤¨à¥à¤¶à¤¨ à¤¸à¥ à¤­à¥ à¤à¤¸à¤à¥ à¤à¥à¤à¤¾à¤°à¤¾ à¤­à¤¤à¥à¤¤à¤¾ à¤®à¤¿à¤²à¤¤à¤¾ à¤°à¤¹à¥à¤à¤¾ à¤à¥à¤¬à¤¨ à¤­à¤°( Gwalior, Madhya Pradesh )","Hi,We will be happy to assist you but will need more details."
"Sir, I took 5 lack rupees loan for my friend for his some business needs. He promised me that he should pay all the EMI of loan amount. After 3 years he stopped sending money for the EMI. What can I do? I didn't have any agreement or check leaf, I only have some WhatsApp messages about the loan EMI with him. What can I do?( Kannur, Kerala )","Hi,You can send him a legal notice for the payment of remaining EMI.If you find this answer helpful, please rate us."
"Can I stop my father aged 63 year to marry after death of my mother??( Sahibganj, Jharkhand )","Hi,You can not stop your father from marrying again if you mother has died, this marriage would be a valid one.If you find this answer helpful, please rate us."
"Can I get Marriage certificate if I marry my first cousin.I am a hindu boy.( Bhubaneswar, Orissa )","Dear Sir,If you go as per procedure you will get marriage certificate and marriage officer least bothered about a relationship between you and your spouse and your family history.Rate me Five Star*"
"I just want to ask that is it possible that marriage between girl and  father's sisiter son.. having same Grand Mother and Grand Father . 
                  G.M & G.F 
                        / \
     Wife &Son.    Daughter & Husband 
                 |.                   |
         Girl                    Boy 
 I am Hindu ..
Is it come under sapinda relationship  ? 
Can we get marriage certificate in this case ?? 
In Future any problems?( Amrawati, Maharashtra )","Hi,This is restricted and falls under sapinda relationships under the Hindu Marriage Act. You can go ahead with the union but you might face other problems down the line.If you found this helpful, please rate us."
"Dear Sir/Mam , I would like to inform you that at the age of 57  I am Being evicted from the my rights/property by my husband . I am house wife and I don't have any source of income for my day to day need and medicines . It is very painful situation for me because I am suffering from heart disease, for that I need treatment urgently but due to this situation I am not able to do anything. At last I knocked your door, I would like to say that you people are my last hope ray,  which can get me out of this problem and will help me in getting my rights.( Samastipur, Bihar )","Dear Sir,You may approach the Court of Magistrate by filing Domestic Violence case or a Civil Court by filing suit for injunction.Rate me Five Star*"
"My brother wife creating mess everyday with her inlaws, even after providing separate house to love. She dont allow owner of the the house to enter. What reaaly can be done fisscuion with family will not help.( Ranchi, Jharkhand )","Hi,In this case you can send her a legal notice and further file a case for nuisance.If you find this answer helpful, please rate us."
"The husband is trying to prove the wife in an adultery case by the evidence of the phone call records. Wife has filed the partition suit as he is not paying the maintenance and not interested in sharing his property and has.for.married to another woman and.is.telling that he will pass on all his property and earnings to the second wife.
Can the court admits the phone call records as the evidence of the adultery. The call records when heard confirms to having the wife committed the adultery and was physical with the other partner.( Gulbarga, Karnataka )","Hi,Yes, the call records may be admitted as evidence, but the husband will still be liable to pay maintenance until it can be proved that the wife was adulterous.If you found this helpful, please rate us."
"My father and his brother purchased property in their father name but after demise of their father the property was transferred to my grandmother name but my father has 2 brothers and 3 sisters will they have right over the property ? Or can my grandmother make a will to distribute the property between my father and one of his brother who invested on the property will daughters of the deceased has rights on that property ? If he died before 2005( Bangalore, Karnataka )",Your case is different and you father and his brothers purchased the property in question from their own funds. Its a benami property in the name of their father. Grandmother can be stopped from making any further will and should be stopped otherwise matter would be more complicated.
"How to file a written reply to the court defending myself against a petition filed by my wife under Section 25 (III) of the Special Marriage Act, 1954.
Please note that 30 days have passed since I got the notice. I live in West Bengal and the petition is filed at Patiala House Court, New Delhi.

I have drafted a counter reply although not in proper legal language since I am not an advocate. I need some advocate to polish my WS who will also file my reply before the court.

PS : I live in West Bengal and cannot go to Delhi to file the WS. I need some advocate from Patiala Court who can file the WS on my behalf in Delhi.

Kindly inbox me your professional remuneration.

Also, is there any alternative by which I can file the WS from West Bengal itself?( New Delhi, Delhi )","Hi,A written statement is the pleading of the defendant wherein he deals with every material fact alleged by the plaintiff along with any new facts in his favor or that takes legal objections against the claim of the plaintiff.If you find this answer helpful, please rate us."
"I got a RCR decree against my wife. Is it executable?( Yadagiri, Karnataka )","Hi,Kindly provide more information regrading the judgment given by court, so that we can advice you properly.If you find this answer helpful, please rate us"
"I have a son who is so much irresponsible,he has created issues for the family including debts(above 16lkh), destruction of the family name, embarrassing whole family..we have done our best and paid most of his debts and tried holding him close ..He has turned 26 nd yet he is not ready to change..we need to take a legal action against him and forbid him frm our family..how should we move legally against him?( Kollam, Kerala )","Hi,You can file a complaint against him for outraging women's modesty under S.509 IPC and criminal intimidation under Sections 503 & 506 IPC. Protection orders can be obtained from the Court if you believe he is a danger to the family, he can be made to stay separately.You can file a money recovery suit against him for the losses he has caused the family, if he has other personal assets.To distance yourself from his actions, you can post advertisements in newspapers and other social media that your son is acting of his own will and that your family does not endorse or support him in anyway.If you found this helpful, please rate us."
"I filed RCR case against my wife. I know her address, court sent summons to them. But they not received. The reason they telling to the postman is they are out of station. What happens if they continue the same. Or if truly they are not in that address, can i found with the help of local police? Since it is a civil case, can i ask local police for support.?( Guntur, Andhra Pradesh )","Hi,Summons received, should not be ignored intentionally.However, one must be served with a Summons and a copy of whatever Complaint or Petition that was filed against one. Until then, one donât have to go to court, and no judgment can be entered against one.If you find this answer helpful, do rate us."
"We are married for 8 years with a child. We both are working. I feel a sense of imprisonment when I am with him. I need to think and talk, else face his wrath. I have a broader outlook and like to discuss things, but he assumes and starts fight. I just can't be myself when I am with him. He never likes when I talk to men and starts blaming me. My upbringing has never brought me the courage to talk about these things openly. For people who see it may not seem anything, but for me not being your true self is itself enough reason. But I am equally scared of life ahead without any support ( not financial, emotional). Whenever I try to initiate conversations , he argues and says you can leave if you dont like but he isn't going to come for any counselling as he knows he is perfect.( Bangalore, Karnataka )","Hi,You can try and resolve your issues through mediation or conciliation, but this can only be successful if both parties are equally invested in the outcome. Alternatively, you can go for a mutual consent divorce. During the course of the divorce proceedings, you can claim interim maintenance under S.125 of the Criminal Procedure.If you found this helpful, please rate us."
"Dear Sir/Madam

We are three brothers and have three properties in the name of three brothers. We are staying  in separate properties of these mentioned properties. Our elder brother passed away 3 years before. Now we do not want any dispute between our children so we want to separate these properties in own names. My question is can we transfer the properties using release dead in our name so that we wouldn't bear the registration charges? Can we release the property of our brother to his wife or children?
I heard from someone that property can not be transferred to nephews or brothers wife after the death of brother. I dont know about this.

Please help me in this regard.

Regards
R K Mittal( Bharatpur, Rajasthan )","Hi,You can give it to them by way of a gift deed. If it was your brother's share, his legal heirs are already entitled to make a claim for it. You will have to pay the necessary dues, but the registration fee can be paid by them after the property has been partitioned.If you found this helpful, please rate us."
"I sent legal notice to the party saying that i am filing RCR case against them, but they are in the same address. Still not receive the notice, saying that they are out of station. What if they continued the same even after filing the case also, if they are not receiving summons,Since it is a civil case( Guntur, Andhra Pradesh )","Hi,Legal consequences of legal notice depend upon the fact that it is delivered. If the legal notice remains undelivered because the party refuses to accept it, then it goes against him treated as valid.If you find this answer helpful, do rate us."
"What if summons are not receiving every time, even though they are in the same adress. How can I prove they are living in the same adress.( Guntur, Andhra Pradesh )","Hi,The facts of the case are not clear.More information is required to advice you properly.However, If the summons is not duly served then no action can be taken against the defendant.If you find the answer helpful, do rate us."
